,URLs,Year,Week
91,https://www.pro-football-reference.com/boxscores/201810140nwe.htm,2018,6
92,https://www.pro-football-reference.com/boxscores/201810150gnb.htm,2018,6
93,https://www.pro-football-reference.com/boxscores/201810180crd.htm,2018,7
94,https://www.pro-football-reference.com/boxscores/201810210sdg.htm,2018,7
95,https://www.pro-football-reference.com/boxscores/201810210chi.htm,2018,7
96,https://www.pro-football-reference.com/boxscores/201810210clt.htm,2018,7
97,https://www.pro-football-reference.com/boxscores/201810210jax.htm,2018,7
98,https://www.pro-football-reference.com/boxscores/201810210mia.htm,2018,7
99,https://www.pro-football-reference.com/boxscores/201810210nyj.htm,2018,7
100,https://www.pro-football-reference.com/boxscores/201810210phi.htm,2018,7
101,https://www.pro-football-reference.com/boxscores/201810210tam.htm,2018,7
102,https://www.pro-football-reference.com/boxscores/201810210rav.htm,2018,7
103,https://www.pro-football-reference.com/boxscores/201810210sfo.htm,2018,7
104,https://www.pro-football-reference.com/boxscores/201810210was.htm,2018,7
105,https://www.pro-football-reference.com/boxscores/201810210kan.htm,2018,7
106,https://www.pro-football-reference.com/boxscores/201810220atl.htm,2018,7
107,https://www.pro-football-reference.com/boxscores/201810250htx.htm,2018,8
108,https://www.pro-football-reference.com/boxscores/201810280jax.htm,2018,8
109,https://www.pro-football-reference.com/boxscores/201810280car.htm,2018,8
110,https://www.pro-football-reference.com/boxscores/201810280chi.htm,2018,8
111,https://www.pro-football-reference.com/boxscores/201810280cin.htm,2018,8
112,https://www.pro-football-reference.com/boxscores/201810280det.htm,2018,8
113,https://www.pro-football-reference.com/boxscores/201810280kan.htm,2018,8
114,https://www.pro-football-reference.com/boxscores/201810280nyg.htm,2018,8
115,https://www.pro-football-reference.com/boxscores/201810280pit.htm,2018,8
116,https://www.pro-football-reference.com/boxscores/201810280rai.htm,2018,8
117,https://www.pro-football-reference.com/boxscores/201810280crd.htm,2018,8
118,https://www.pro-football-reference.com/boxscores/201810280ram.htm,2018,8
119,https://www.pro-football-reference.com/boxscores/201810280min.htm,2018,8
120,https://www.pro-football-reference.com/boxscores/201810290buf.htm,2018,8
121,https://www.pro-football-reference.com/boxscores/201811010sfo.htm,2018,9
122,https://www.pro-football-reference.com/boxscores/201811040buf.htm,2018,9
123,https://www.pro-football-reference.com/boxscores/201811040car.htm,2018,9
124,https://www.pro-football-reference.com/boxscores/201811040cle.htm,2018,9
125,https://www.pro-football-reference.com/boxscores/201811040mia.htm,2018,9
126,https://www.pro-football-reference.com/boxscores/201811040min.htm,2018,9
127,https://www.pro-football-reference.com/boxscores/201811040rav.htm,2018,9
128,https://www.pro-football-reference.com/boxscores/201811040was.htm,2018,9
129,https://www.pro-football-reference.com/boxscores/201811040den.htm,2018,9
130,https://www.pro-football-reference.com/boxscores/201811040sea.htm,2018,9
131,https://www.pro-football-reference.com/boxscores/201811040nor.htm,2018,9
132,https://www.pro-football-reference.com/boxscores/201811040nwe.htm,2018,9
133,https://www.pro-football-reference.com/boxscores/201811050dal.htm,2018,9
134,https://www.pro-football-reference.com/boxscores/201811080pit.htm,2018,10
135,https://www.pro-football-reference.com/boxscores/201811110chi.htm,2018,10
136,https://www.pro-football-reference.com/boxscores/201811110cin.htm,2018,10
137,https://www.pro-football-reference.com/boxscores/201811110cle.htm,2018,10
138,https://www.pro-football-reference.com/boxscores/201811110clt.htm,2018,10
139,https://www.pro-football-reference.com/boxscores/201811110kan.htm,2018,10
140,https://www.pro-football-reference.com/boxscores/201811110nyj.htm,2018,10
141,https://www.pro-football-reference.com/boxscores/201811110oti.htm,2018,10
142,https://www.pro-football-reference.com/boxscores/201811110tam.htm,2018,10
143,https://www.pro-football-reference.com/boxscores/201811110rai.htm,2018,10
144,https://www.pro-football-reference.com/boxscores/201811110gnb.htm,2018,10
145,https://www.pro-football-reference.com/boxscores/201811110ram.htm,2018,10
146,https://www.pro-football-reference.com/boxscores/201811110phi.htm,2018,10
147,https://www.pro-football-reference.com/boxscores/201811120sfo.htm,2018,10
148,https://www.pro-football-reference.com/boxscores/201811150sea.htm,2018,11
149,https://www.pro-football-reference.com/boxscores/201811180atl.htm,2018,11
150,https://www.pro-football-reference.com/boxscores/201811180clt.htm,2018,11
151,https://www.pro-football-reference.com/boxscores/201811180det.htm,2018,11
152,https://www.pro-football-reference.com/boxscores/201811180jax.htm,2018,11
153,https://www.pro-football-reference.com/boxscores/201811180nyg.htm,2018,11
154,https://www.pro-football-reference.com/boxscores/201811180rav.htm,2018,11
155,https://www.pro-football-reference.com/boxscores/201811180was.htm,2018,11
156,https://www.pro-football-reference.com/boxscores/201811180crd.htm,2018,11
157,https://www.pro-football-reference.com/boxscores/201811180sdg.htm,2018,11
158,https://www.pro-football-reference.com/boxscores/201811180nor.htm,2018,11
159,https://www.pro-football-reference.com/boxscores/201811180chi.htm,2018,11
160,https://www.pro-football-reference.com/boxscores/201811190ram.htm,2018,11
161,https://www.pro-football-reference.com/boxscores/201811220det.htm,2018,12
162,https://www.pro-football-reference.com/boxscores/201811220dal.htm,2018,12
163,https://www.pro-football-reference.com/boxscores/201811220nor.htm,2018,12
164,https://www.pro-football-reference.com/boxscores/201811250buf.htm,2018,12
165,https://www.pro-football-reference.com/boxscores/201811250car.htm,2018,12
166,https://www.pro-football-reference.com/boxscores/201811250cin.htm,2018,12
167,https://www.pro-football-reference.com/boxscores/201811250nyj.htm,2018,12
168,https://www.pro-football-reference.com/boxscores/201811250phi.htm,2018,12
169,https://www.pro-football-reference.com/boxscores/201811250rav.htm,2018,12
170,https://www.pro-football-reference.com/boxscores/201811250tam.htm,2018,12
171,https://www.pro-football-reference.com/boxscores/201811250sdg.htm,2018,12
172,https://www.pro-football-reference.com/boxscores/201811250clt.htm,2018,12
173,https://www.pro-football-reference.com/boxscores/201811250den.htm,2018,12
174,https://www.pro-football-reference.com/boxscores/201811250min.htm,2018,12
175,https://www.pro-football-reference.com/boxscores/201811260htx.htm,2018,12
176,https://www.pro-football-reference.com/boxscores/201811290dal.htm,2018,13
177,https://www.pro-football-reference.com/boxscores/201812020atl.htm,2018,13
178,https://www.pro-football-reference.com/boxscores/201812020cin.htm,2018,13
179,https://www.pro-football-reference.com/boxscores/201812020det.htm,2018,13
180,https://www.pro-football-reference.com/boxscores/201812020gnb.htm,2018,13
181,https://www.pro-football-reference.com/boxscores/201812020htx.htm,2018,13
182,https://www.pro-football-reference.com/boxscores/201812020jax.htm,2018,13
183,https://www.pro-football-reference.com/boxscores/201812020mia.htm,2018,13
